Entry ID,Entry Number,Entry Name,Entry Type,Entry Rhythm,Entry Lyrics,Note Image Name,Type Entry Image
MLF-138-HSN-MSD,138, قد غارت الأغصان,الحسين,مصدّر,"قد غارت الأغصان من قدّك الميّاس :: رمح القنا الفتّان معطّر الأنفاس
قد ملى للنّدمان يسقي سلاف الكاس
قد أنعش الأرواح :: نسيمة السّحري أدر علينا الراح :: يا طلعة القمري
تضوّعت الأزهار بنشرها المرقوم :: وأنشد المنيار بالذيل والمزموم
ورنّع الأوتار تبري الحشا المكلوم
أمّا الهزّاز قد صاح ::: ما عشت من دهري أغنم لذيذ الرّاح :: تسعد العمر
تزخرف البستان بزهرة الناعم :: وقاست الأغصان من ثغره الباسم
يأسر لنا القطعان ودع عنك اللايم
قلب العزول قد نناح :: يصف على الجمر ودمعه قد ساح :: عن خدّه يجري",MLF-138-HSN-MSD.png,HSN.PNG
MLF-139-HSN-MSD,139, ما سبى عقلي,الحسين,مصدّر,"ما سبى عقلي سوى سحر الجفون :: ما سبى عقلي
حللوا قتلي برمشات العيون :: حللوا قتلي
عاذلي قل لي خلاصي كيف يكون :: يا عاذلي قلي
من عيون الظبي في أكبادي جراح :: والوصال مرهم
من عويناتك يا سلطان الملاح :: يا سلام سلّم
يا قوام البان ما بين اللقاح :: يا قوام البان
جيش من النّعمان على خددك فتح :: جيش من النعمان
أنت هو السلطان على جمع الملاح :: أنت هو السلطان
لا تؤاخذني بأفعال قباح :: لا تؤاخذني
العفو يا حبيبي منك والسّماح والخطأ منّي",MLF-139-HSN-MSD.png,HSN.PNG
MLF-140-HSN-MSD,140,من النوى يوم الفراق,الحسين,مصدّر,"من النّوى يوم الفراق :: بكيت دمعًا دون عيني
كما بكت أهل العراق :: حزنًا على فقد الحسين
والإصبهان زاد اشتياقي :: مزموم وسيكا وأصبعين
أمّا الرهاوي قد جسّها من حرّ نار القبس
لعل من يحي العظام يعفو عن عبد مسيء",MLF-140-HSN-MSD.png,HSN.PNG
MLF-141-HSN-MSD,141,يا غزالًا,الحسين,مصدّر,"يا غزالًا بالبهاء ما أجملك :: يا ترى في قتلي من حلّ لك
كنت لا تعرف خلًا غيري لك :: علّموك الهجر حتّى لذّ لك
زارني طيف خيالك في الكرى :: قلت يا طيف الكرى من أرسلك
قال أرسلني الذي تعرفه :: والذي بعض هواه أشغلك
قال خلّي العشق لا تعن به :: قلت لولا العشق مادار الفلك
إنّما العشق كبحر زاخر :: كلّ من عاناه لا شك هلك
لو رأى العاذل حبّي ما درى :: أبإنسان غرامي أم ملك
أنا مملوك وخلّي ما لكي :: ليس لي حكم على من قد ملك",MLF-141-HSN-MSD.png,HSN.PNG
MLF-142-HSN-MSD,142,يا غزال ما بين غزلان اليمن,الحسين,مصدّر,"يا غزال من بين غزلان اليمن :: يا وفيّ العهد يا صافي البدن
يا ضياء الشّمس يا بدر الدّجى :: يا نسيم الصّبح يا دفع الحزن
واصلو حبلي وإن شئتموا أصرمو :: وكلّ فعل منكمو عندي حسن
روحه روحي وروحي روحه :: من رأي روحين عاشا في بدن
يا حبيبي بلسان عربي ولسان فارسي دستمان",MLF-142-HSN-MSD.png,HSN.PNG
MLF-143-HSN-MSD,143,يا من حكا خدّه الشقايق,الحسين,مصدّر,"يا من حكا خدّه الشّقايق :: وماله في البها شقيق
تركتني بالدّموع شارق :: لمّا بدي خدّك الشّريق
سللت من ناظريك صارم :: للفتك يا شادن الصّريم
ورحت يوم الفارق سالم :: وقد تركت الحشا كليم
شيّبت من هجرك المفارق وسرت مع جملة الفريق
ما بين حاي حدى وسايق جملي بمن ساقه وسيق
لسايل الدمع صوت ناهر :: قد سال في وجنتي نهر
وسرت والقد منك خاطر :: والقلب مني على خطر
لست على ذي الجفا بقادر :: لكن بهذا جرى القدر
سهم النوى من يديك مارق :: وقد غدى للدما مريق
فاسمح بوعد يكون صادق :: ولا تكن تهجر الصديق
قلبي بنار الجحيم صال :: يا من بسيف اللحاظ صال
وغير مغناك ما حلالي :: فلم ترى قتلتي حلال
يا ناحل الخصر كالخلال :: وكامل الوصف والخلال
ساعات عمري مضت دقائق :: لما بدى خصرك الرّقيق
تنطق من حسنه المناطق :: تقول للرّدف ما نطيق",MLF-143-HSN-MSD.png,HSN.PNG
MLF-144-HSN-MRB,144,الجمال فتّان,الحسين,مربع,"الجمال فتّان والعشق بليّه :: آش يكون لو كان لو رضيت عليّ
آش يكون مني يوم لا نراه :: ينضبغ لوني من شدّة هواه
يا عاذلي دعني لم نعشق سواه
إن كان عوّلوا يا مناي إن كان عوّلوا :: قلبي لا يحب تغضب ولا حلّ لو
نزهى في الخلاعة وعشقي يرتقي :: والغنا ولاعة طابت أخلاقي
في كلّ وقت وساعة على العهد باقي
إن كان عوّلو يا مناي إن كان عوّلوا قلبي :: لا يحب تغضب ولا حلّ لو
حزت الجمال وحدك ما فيه لك مشارك :: ونلت منه قصدك الله يبارك
إنّني عبيد عبدك قلاني تبارك
إن كان عوّلوا يا مناي إن كا ن عوّلو قلبي لا يحب تغضب ولا حلّ لو",MLF-144-HSN-MRB.png,HSN.PNG
MLF-145-HSN-MRB,145, إن جبرتم كسر قلبي,الحسين,مربع,"إن جبرتم كسر قلبي :: أنتموا أهل الذّمام
أو هجرتم يا حبايب :: فعلى الدنيا السلام
قالت أقمار الدياجي :: قل له باقي الغرام
كلّ من يعشق حبيبًا :: ينبغي ألّا ينام
عينه تبري العليلا :: قدّه كالطير هام
لم يكن أحدًا مثيله :: في العراق والأعجام
وحبيبي وجنتاه :: وردتان كالدّهان
سرّه يبري السقيما :: مع جمال وانسجام
قلت لو أنا قتيله :: خوذ قلبي ارتهان
قال لا نبغي بديلًا :: موت بهذا الغرام
هل لك تبغي كفيلًا :: كي تكون أنت الإمام
وتكون عبدًا ذليلًا :: دائمًا بين الأنام",MLF-145-HSN-MRB.png,HSN.PNG
MLF-146-HSN-MRB,146, أهوى غزال الربربي,الحسين,مربع,"أهوى غزال الربربي باهي الجمل :: حلو المراشف سكّري ريقه حلالي
أحور حوى كلّ المحاسن والجمال :: إذا تبدّى ينجلي فاق الهلال
يا عاذلي قصّر ملامك عن غزالي :: إذا تبدّى حسنه فاق العوالي
ساقي أدر كأسي وأعطني مدام :: في روضة كالنّدى حلو المدام
من خمرة كالسّكر تجلي الندم  :: بدي على بدر السّما زاد إحترام
من كف أهيف سمهري ما أحلى كلامهُ :: إن طال هجره ذا الرّشا يالله السلامة
ذوك العيون الناعسين قد عذّبوني :: وفوقهم قوس الحواجب فارحموني
ذوك الخدود كالجلنار يالله السلامة :: إن جادو عنّي بالوصال نعمل كرامة",MLF-146-HSN-MRB.png,HSN.PNG
MLF-147-HSN-MRB,147,رأيت الرياض,الحسين,مربع,"رأيت الرّياض قد لبس :: ثوبًا جديد بالنّوار
حوله نرجس وياس :: أحبق مع الجلّنار
إذا يشم النفاس :: يقول مسك العطار
هاتوا كؤوس العقار :: قد طاب وصل الحبيب
القلب بالحبّ جار :: شائق بوصل الحبيب
جاني المليح في سرور :: وأقبل إلى منزلي
وعملت حضرة زهوز :: غيلي مع سنبلي
وأرخيت جمع السّتور :: وأصيح من حرقتي
نار الهوى ضارية :: والظّبي في محفلي
حتّى النّجوم في السّما :: شهدوا علي لوعتي
يا ربي بالخاتمة :: فرّج عليّ كربتي
فرّج ولو بعدما :: والعسر يرجع يسير
الله يشهد لنا :: عمّا نقول شهيد",MLF-147-HSN-MRB.png,HSN.PNG
MLF-148-HSN-MRB,148,سيدي أوحشت ربعي,الحسين,مربع,"سيّدي أوحشت ربعي :: بعد أنسي والمزار
سيّدي فرّقت جمعي :: حين فارقت الدّيار
بعضهم قد صم سمعي :: عن تلاحين الهزار
إنني ضاقت بقاعي عند ترحال الرفاق
آه من مرّ الوداع آه من نار الفراق
جسمي ذاب من الأوصاب :: فيك يا زين الأحباب
طرفي لاذ نحو الباب :: يرتجي عود الغياب
بدري غاب لمئابي :: ردّ يا ربيّ الأحباب
هل كان هذا الشأن قبل توليع الجيران
بعد الأن لا تنساتي أيّها الغصن الفتّان",MLF-148-HSN-MRB.png,HSN.PNG
MLF-149-HSN-MRB,149,يا معشوق ما قصدك,الحسين,مربع,"يا معشوق ما قصدك :: في هجرك تزيد
عقلي اليوم في يدّك :: أفعل ما تريد
أنا اليوم في يدّك :: عبد ممتلك
ما ملكت يمينك :: يا قمرًا ملك 
بان السّحر في عينك :: خذني في شرك
مال الغصن من قدّك وحسنك فريد
عقلي اليوم في يدّك أفعل ما تريد
يا معشوق ما أبهاك :: يا ضي القمر
نبتهج حين نراك :: لم نجد صبر
جلّ من أنشاك :: فتنه للبشر
يا ما أقسى قلبك أقسى من حديد
عقلي اليوم في يدّك أفعل ما تريد
الخلاعة تعجبني :: لأني وليع
الملام لا ينفع :: لمن لا يطيع
خلّوني مع حبّي :: نمزج للقطيع
غار الورد من خدّك حسنك فريد
عقلي اليوم في يدّك إفعل ما تريد",MLF-149-HSN-MRB.png,HSN.PNG
MLF-150-HSN-BRW,150,اسمعوا دي الطريقة,الحسين,برول,"اسمعوا دي الطريقة :: لأن فيها ما يسمع
 وكيف تخفى الحقيقة :: وشموسها تشعشع
 تجلى بيها كل ضيقة :: نور الحبيب المشفع
 وفي صدور الرجال :: تم تطوى وترفع
 وكيف تخفى الحقيقة :: وشموسها تشعشع
 دير بالك يا مغروم :: واستمع لكلامي
 في وشط حجري نربّيك :: حتى تبلغ مقامي
 تم تسقيك ونرويك :: من كؤوس المدام 
 وفي صدور الرجال :: تم تطوى وترفع
 وكيف تخفى الحقيقة :: وشموسها تشعشع",MLF-150-HSN-BRW.png,HSN.PNG
MLF-151-HSN-BRW,151,أقبل زمن الخلاعة,الحسين,برول,"أقبل زمان الخلاعة :: فاستغنم أيام السرور
 الدنيا ساعة بساعة :: أغنم زمانك لا يمور
 أغنم زمانك بواجب :: وأزهو وتيه مع الحبيب
 بالكوثرة والربايب :: والطّار والنّقر العجيب
 بروضه عالي المراتب // الطير من فوق القضيب
 أمّ الحسن في ارتفاعها :: فاقت على جمع الطيور
 الدّنيا ساعة بساعة :: أغنم زمانك لا يمور
 آش لزني صرت أعشق :: وحصلت في شرك الهوى 
 يا من يراني مقلّق :: لا لي طبيب ولا دواء
 إذا نرى الطير ينعق :: نحس قلبي انكوى
 من المغاني رباعة :: نتناولوا كأس الخمور
 الدنيا ساعة بساعة :: أغنم زمانك لا يمور
 إن كنت من أهل الهوى :: فاخضع لمن تهوى ذليل
 وأصبر على حرّ الجوى :: وكابد الليل الطويل
 واسمع له بما نوى :: وقل له قولًا جميلًا",MLF-151-HSN-BRW.png,HSN.PNG
MLF-152-HSN-BRW,152,بدت من الخدر,الحسين,برول,"بدت من الخدر في هيكل الأنوار :: تزهو على البدر وتخجل الأقمار
 من ثغرها سكري :: وريقها الخمّار
 قوم يا ساقي الرّاح :: نستجلي الأقداح
 دير لي يا حبيبي :: جود لي يا طبيبي
 إملأ لي يا صاح يا سكرى مع الملاح يا حسن
 ظفرت بالمرغوب يا جملة الحضار :: وفزت بالمطلوب من سادتي الأخيار
 وأنطق المحبوب الباهي المسار
 قوم يا ساقي الرّاح :: نستجلي الأقداح
 دير لي يا حبيبي :: جود لي يا طبيبي
 إملأ لي يا صاح يا سكري مع الملاح يا حسن",MLF-152-HSN-BRW.png,HSN.PNG
MLF-153-HSN-BRW,153,بسهم الجفون,الحسين,برول,"بسهم الجفون ترميني :: ليش يا بديع الخلقة
 بدوك العيون تسبيني :: زادوا في قليبي حرقة
 وعلاش يا محمد تهجرني :: وتسقيني من كؤوس الحرقة
 راني من غرامك مسبي :: وملكتني يا عظيم الشأن
 سبحان من أنشاك يا بدري يا طلع القضيب غصن البان
 يا ماذا خفيت من الكتمان :: ودموعي شهود عليّ
 شعلت في قليبي نيران :: يا روحي ويا عينيا
 عشقي يزيد في السلطان :: والسلطان يتيه عليّ
 نهواه في الملاح سلطان :: والورد عن جبينه أحمر
 لو كان في الوصال يا بدري :: لا نحزن ولا نتغير",MLF-153-HSN-BRW.png,HSN.PNG
MLF-154-HSN-BRW,154,بالله يا سيد الغزلان,الحسين,برول,"بالله يا سيد الغزلان :: إزهى وتيه
 على رياحين البستان :: جنب الغدير
 اترك محاسن الهجران يا حنان يا منان
 ليش هجرتني لو رحمتني
 يا بدري لا تهجرني :: من وصلك لا تحرمني :: أسمح ما مضى
 يا ميّاس دير الكاس عن غيض الرقيب
 من الحواجب والعينان :: خوذ لي أمان
 قد أخجلت منه العربان :: وأهل البيان
 أترك تحابيذ الهجران يا حنان يا منان
 أحرق مهجتي وأجري دمعتي
 يا غايب عن أعيني :: يا سيد ناسي وأقراني :: أترك ما مضى
 يا ميّاس دير الكاس عن غيض الرقيب",MLF-154-HSN-BRW.png,HSN.PNG
MLF-155-HSN-BRW,155,بالله يا عشية,الحسين,برول,"بالله يا عشيّة طمنّي قلب من يعشق
 أنا أضلعي بنار الهوى تحرق
 أنا أدمعي عن صحن الخدود تهرق",MLF-155-HSN-BRW.png,HSN.PNG
MLF-156-HSN-BRW,156,جعلني غرامي,الحسين,برول,"جعلني غرامي في عشقك مثل
 وزاد بي هيامي وكيف العمل
 وكان لي مآنس وعنّي رحل
 يحبّ السّمر ونقر الوتر
 وشرب المدام في ضوء القمر
 هجرني حبيبي ولا ذنب لي
 وزاد بي لهيبي ولا رقّ لي
 ناديت يا طبيبي بالله رق لي",MLF-156-HSN-BRW.png,HSN.PNG
MLF-157-HSN-BRW,157,زارني محبوب قلبي,الحسين,برول,"زارني محبوب قلبي في الغلس :: وقفت إجلالًا له حتى جلس
 قلت يا سؤلي ويا كلّ المنى :: زرتني ليلًا ولا خفت العسس
 قال لي خفت ولكنّ الهوى :: أخذ الروح وعقلي والنّفس
 إعتنقنا ثم نمنا ساعة :: كادت الأرواح منّا تختلس
 ثم قمنا ما بنا من ريبة :: ننفض الأثواب ما فيها دنس",MLF-157-HSN-BRW.png,HSN.PNG
MLF-158-HSN-BRW,158,سلامي مجدد,الحسين,برول,"سلامي مجدد مسا وصباح
 على البدر الأسعد مليح الملاح
 أنا به أسعد وبه أنشرح
 الهادي التّهامي مصباح الظلام
 مهيّج غرامي عليه السّلام
 في رونق ومعنى ووجهه الشّريق
 وروضة محمد يا من هو عشيق
 وبتّ مخلّف في قلبي حريق
 تشرق أنواره حين يبتسم
 مهيّج غرامي يرمي بالسهام",MLF-158-HSN-BRW.png,HSN.PNG
MLF-159-HSN-BRW,159,سير يا رسول,الحسين,برول,"سير يا رسول للحبيب :: بحقّ العهود والمنى
 أنا قد عياني المغيب :: وحال البعاد بيننا
 ندعو للإله المجيب :: يجمع عن قريب شملنا
 باش نغنم معاك راحتي :: وننكي جميع الحسود
 آش حال ما تطول غيبتي :: لا بدّ المسرّة تعود
 شربنا وطاب شربنا :: ما بين الظّباء والمهات
 والساقي يدور بيننا :: غزيل بديع الصّفات
 وصرنا سكارى كلّنا :: ما تسمع غير خذ وهات
 محبوب كساه الخجل نور عيني ضياء مقلتي
 آش حال ما تطول غيبتي :: لا بدّ المسرّة تعود",MLF-159-HSN-BRW.png,HSN.PNG
MLF-160-HSN-BRW,160,سيروا بنا يا ملاح,الحسين,برول,"سيروا بينا يا ملاح :: نزور الهادي سيد الملاح
 واللي صلى عليه يربح",MLF-160-HSN-BRW.png,HSN.PNG
MLF-161-HSN-BRW,161,شمس النهار,الحسين,برول,"شمس النهار فوق الجبين :: تكسوا الدّراري نورًا مبين
 آه جلنار لو تعلمين :: آه جلنار والياسمين
 بنت الشموس أخت القمر :: زقت كؤوس وقت السّحر
 عنهما النّفوس تحكي خبر :: موت النفوس للعاشقين
 أقمار حسن تحت الشعور :: لمّا رأتني أشكو شعور
 آه علمتني هتك الستور :: لما رأتني مالي معين",MLF-161-HSN-BRW.png,HSN.PNG
MLF-162-HSN-BRW,162,صلّوا يا عباد,الحسين,برول,"صلوا يا عباد جملة على من سباني
 على أحمد رسول الله ساكن الجنان
 لقد خصّه المولى بالسبع المثاني
 يشفع لي رسول الله :: يشفع لي التهامي
 صلّوا يا عباد جملة وزيدوا تحية
 على أحمد رسول الله هو خير البريّة
 لقد خصه المولى بالرتبة العليّا
 يشفع لي رسول الله سيّد كل سيد
 استغفر وتوب لله واتّبع سنّة أحمد",MLF-162-HSN-BRW.png,HSN.PNG
MLF-163-HSN-BRW,163,طيّبوا المنازل,الحسين,برول,"طيبوا المنازل بذكر الحبيب :: عمّروا المحافل بالمقربين
 وابعثوا الرّواحل للمغرّبين :: واحملوا الرسائل إلى الطّيبين
 مطلع الكمال خير العالمين :: درة الجمال قطب المرسلين
 سيدي يا حبيبي يا شمس الورى :: أنت في قليبي تسمع وترى
 حبّك يا حبيبي فسأل مخبرًا :: عن فتى غريب يهدي سحرًا
 مطلع الكمال خير العالمين :: درّة الجمال قطب المرسلين
 والذي حباك بالجاه العظيم :: واصطفى علاك بالرّفع القويم
 ما خلى هواك في قلبي الكليم :: نبتغي رضاك وأنت رحيم
 مطلع الكمال خير العالمين :: درة الجمال قطب المرسلين",MLF-163-HSN-BRW.png,HSN.PNG
MLF-164-HSN-BRW,164,قل للساقي,الحسين,برول,"قول للساقي إذا ما صحى
 قوم نجدد الفرحة
 يا ما فاتوا أيّام السّهر",MLF-164-HSN-BRW.png,HSN.PNG
MLF-165-HSN-BRW,165,قم يا ساقي الراح,الحسين,برول,"قم يا ساقي الراح :: نستجلي الأقداح يا إمام
 ديرلي يا حبيبي :: جود لي يا حبيبي
 إملأ لي يا صاح :: يا سكري مع الملاح يا حسن",MLF-165-HSN-BRW.png,HSN.PNG
MLF-166-HSN-BRW,166,على العقيق اجتمعنا,الحسين,برول,"على العقيق اجتمعنا نحن وسود العيون
 لين ظن مجنون ليلى :: قد جن بعض الجنون
 لا زلت حول المطايا :: أقول بالله احملوني
 عن سادتي خلّفوني :: أبكي دمًا من عيوني
 فيا عيوني عيوني ويا جفوني جفوني
 لازلت حول المطايا أقول بالله احملوني
 ويا قلبي تصبّر :: على الذين فارقوني
 فارقتهم عصر الإثنين :: صبح الثلاث أوحشوني
 بالله إن مت شوقًا :: بأدمعي أغسلوني
 نوحوا عليّ وقولوا :: مسكين قتيل العيون
 روح يا رسولي إليهم سرعًا :: وقبل يديهم
 وإقرأ سلامي عليهم لعلّهم يرحموني
 جاني رسولي ويضحك :: وقال أبشر بصلحك
 وحق عيشك وملحك :: هم بالوصال أو عدوني
 إسأل الإله الكريم :: عسى المولى يجود
 يغفر كل الخطايا :: هو الغفور الودود
 محمد ما تلالت بروق وحنّت :: رعود كافأه بجنة عدن
 يكون بيها الخلود",MLF-166-HSN-BRW.png,HSN.PNG
MLF-167-HSN-BRW,167,لو صبت نعزم,الحسين,برول,"لو صبت نعزم ونودع ناسي
 وبير زمزم عنه نبني ساسي
 نفرح ونغنم حين نشرب كأسي
 من جرحي نبرأ وتزول أنكادي
 يا رب زورة إلى النبي الهادي
 يا من هو في غفلة أنتبه من منامك
 العمر ولّى وأنت في عصيانك
 بادر برحلة من ديار سكّانك
 إعزم وبادر إلى نخيل الوادي
 يارب زورة إلى النبي الهادي",MLF-167-HSN-BRW.png,HSN.PNG
MLF-168-HSN-BRW,168,يا صاحب الوجه الجميل,الحسين,برول,"يا صاحب الوجه الجميل على قوام الغصون
 يا من إذا عاينته يساقط الورد الجنّي
 ووجهه دورة قمر وقدّه يعجبني
 قالوا فما أجمله قلت يعشقني
 قالوا أتعشق ذا الرّشا قلت من يحسدني
 قالوا تموت بحبّه قلت لا تلوموني",MLF-168-HSN-BRW.png,HSN.PNG
MLF-169-HSN-BRW,169,يالبيض,الحسين,برول,"يالبيض يا شبيه مرود فضّة :: يا من لحظه أمضى من السّيف أمضى
 أقسمت عنك بالنبي والروضة :: يا محبوبي متى علي ترضى
 يالسمر يا شبيه ظبي الوحش :: يا من لحظه أمضى من السّيف إرشي
 أقسمت عنك بالنبي القرشي :: لا تهجرني لأنني ما نحمل شيء
 مال نجم الكأس في هوى هوى :: مستقيم السّير سعد الأثر
 في ليال كتمت سرّ الهوى :: بالدّجى لولا شموس الغرر
 وطر ما فيه عيب سوى :: أنّه مر كلمح البصر
 قد روى النعمان عن ماء السماء :: كيف يروي مالك عن أنس
 فكسى بالحسن ثوبًا معلمًا :: يزدهي منه بأبهى ملبس
 حين لذ النوم منا أو كما :: هاجم الصبح هجوم الحرس
 جرّد السهم وسمى ورمى :: بفؤادي نبله المفترس",MLF-169-HSN-BRW.png,HSN.PNG
MLF-170-HSN-BRW,170,يا مدّعي,الحسين,برول,"يا مدّعي في الحب جهلًا :: أقف نعلمك أصل الخبر
 أوّله سقام وآخر قتلى :: ولا ينفعك سوى الصبر
 أنظر كيف كان مجنون ليلى :: أفنى عمره في الانتظار
 بحر الحب بحر لا يقاس :: ما دخله عشيق إلا وغاص
 قال العارفون عن قول :: قالوا ما يجنى العسل إلا بناره
 أبشر بالهناء يا قلبي وأفرح :: زارني من هويت أوفى بعهدي
 حبّي في الملاح أبهى وأسمح :: خليني يا عذولي يخدم لي سعدي
 نبقى كل يوم نمسي ونصبح :: من شدّة العهود عن كيد الأعادي
 وأنشد العهود ولها معاني :: وأكمد الحسود ولا من يراني
 قلبي والحشا شعلت لهيبه :: يا من قال شيء الله حسيبه
 تهجر يا مليح من غير سيّة :: يا غصين بان في الإعتدال
 سلطات الملاح رفقًا عليّ :: لأني فيك مضنى يا غزال
 مسكين من يعشق بنيّه :: في المحبوب ينظر فيه الكمال
 نار الحب تحرق يا سلام :: من يصبر على كيّها يعتاده
 قال العارفون عن قول قالوا :: ما يجنى العسل إلا بناره",MLF-170-HSN-BRW.png,HSN.PNG
MLF-171-HSN-BRW,171,يوم تزورني,الحسين,برول,"يوم تزورني عيد أكبر يا رشا حلو الشّيم
 غنج لحظه قد سباني حاجبه خط القلم
 يا رفاقي ساعدوني قد صبح جسمي عدم
 قل صبري ما احتيالي هكذا ربي حكم",MLF-171-HSN-BRW.png,HSN.PNG
MLF-172-HSN-ELJ,172,الجمال فتّان,الحسين,علّاجي,"الجمال فتان والعشق بليّه :: آش يكون لو كان لو رفقت عليّ
 آش يكون مني يومًا لا نراه :: يندبغ لوني من عظيم جفاه
 يا عذولي دعني لم نعشق سواه :: آش يكون لو كان لو رفقت عليّ
 قدّ غصن بان وشمعة مضوية :: آش يكون لو كان لو يعطف عليّ
 لهيب الغرام في أكبادي تشعل :: وأفناني السّقام عييت ما نحمل
 يا أهل الذمام دلّوني كيف نعمل :: إما واصلني وإلا ارحمني
 كان عندك حبيب في القلب له موضع :: يحضر ويغيب يتيه ونتولّع
 دواك يا طبيب هو الي ينفع :: آش يكون لو كان لو يعطف عليَ",MLF-172-HSN-ELJ.png,HSN.PNG
MLF-173-HSN-ELJ,173,إذا نبكي من الهجران,الحسين,علّاجي,"إذا نبكي من الهجران :: دموعي مثل شرب الرّاح
 مكتوب في حديث زمان :: إذا يبكي العشيق يرتاح
 ما هي لذة الغزلان :: سوى التيه والنّفار يا صاح
 طلبتك بالوصال صلني دخيل فضلك وإحسانك
 إذا كان الخطأ مني يكون العفو من شأنك
 نجوم الليل تشهد لي :: لأني لا أنام الليل
 ونيران الحشا تصلي :: وعشقي هد منّي الحيل
 غرامي والهوى قتّال :: ودمعي سال يحكي السيل
 حبيبي لا تطل هجرك وعاملني بإحسانك
 إذا كان الخطا مني يكون العفو من شأنك
 يطيب عيشي ونتولّع :: ويهنا بالوصال بالي
 ونجعل للحبيب موضع :: ونملأ له ويملأ لي
 شبيه البدر حين يطلع :: عليه نفني جميع مالي
 طلبته حينما ألقاه دخيل فضله وإحسانه
 من يعشق جميل يصبر على صدّه وهجرانه",MLF-173-HSN-ELJ.png,HSN.PNG
MLF-174-HSN-ELJ,174,ساروا بليلى,الحسين,علّاجي,"ساروا بليلة ولا ودّعونا
 والله العظيم في القلب أوحشونا
 ساروا بليلة إلى نحو المدينة
 إلى أحمد محمد هو الشفيع فينا
 ساروا بليلة يا الله السلامة
 إلى أحمد محمّد صاحب العلامة
 ساروا بليلة إلى نحو العراق
 إلى أحمد محمّد راكب البراق",MLF-174-HSN-ELJ.png,HSN.PNG
MLF-175-HSN-ELJ,175,قد جمعت في معذبي,الحسين,علّاجي,"قد جمعت في معذبي تسع خصال :: ما هي في حبيب
 شكلّا وحلاوة وتبيها ودلال :: والقدّ العجيب يا ذاك الحبيب
 السادس ريقه رحيق وزلال :: والسابع طيب
 والثامن ورد خد والتاسع خال :: هل لي فيك نصيب يا ذاك الحبيب
 أقسمت عليك بالله يا بدر الكمال :: رفقًا بالكئيب
 أفناني الحب يا خلي البال :: الله حسيب يا ذاك الحبيب",MLF-175-HSN-ELJ.png,HSN.PNG
MLF-176-HSN-ELJ,176,ياذا العلا يا جبار,الحسين,علّاجي,"يا ذا العلا يا جبّار يا من بيده الحكمة
 يا من يدل الأطيار في جنح ليل الظلمة
 يلتك بجاه المختار أحمد شفيع الأمة
 هون علي أمري يا ذا العلا يا مطلوب
 ما غاضني في صدري إلا فراق المحبوب
 ما غاضني يا عشاق إلا فراق غزالي
 حبي كحيل الأحداق شبه الهلال العالي
 زاد في قلبي أشواق والنوم ما يلجأ لي
 النوم حرم جفني وبديت شاقي مذعور
 ما غاضني في صدري إلا فراق المحبوب",MLF-176-HSN-ELJ.png,HSN.PNG
MLF-177-HSN-ELJ,177,ياما كتمت حبك,الحسين,علّاجي,"ياما كتمت حبك يا سيد الملاح
 أعطف على محبك العقل منه راح
 قدك ورشق قدك وعينك الملاح
 زادوا علي قليبي جراحًا عن جراح",MLF-177-HSN-ELJ.png,HSN.PNG
